"SK_ID_CURR","TARGET","EXT_SOURCE_2","EXT_SOURCE_3","credit_ration_annuity","credit_minus_goods","credit_ratio_annuity_ratio_employed","NAME_EDUCATION_TYPE","income_ration_annuity","employed_ratio_birth","NAME_CONTRACT_STATUS_mean","AMT_PAYMENT_sum"
228751,0,0.4417445,0.7981372,8.42602,0,2.306963e-05,2,6.740816,-20.24965,2.1,2190940.425
228772,0,0.2892984,0.5316861,27.5739,63675,7.549468e-05,2,10.19368,-17.48997,1,467180.055
228776,0,0.7401111,0.8050197,17.73947,28512,4.856896e-05,2,16.32387,-16.08362,1.875,2906523.225
228777,0,0.3597462,0.466864,12.47401,0,-0.02784378,2,8.662509,0.04531203,1.66666666666667,1038803.67
228868,0,0.5340081,0.344155,14.7188,59877,-0.03529689,4,5.44547,0.04337876,2,221095.485
229021,0,0.755349,0.5262949,17.22741,41580,-0.009570786,2,13.62928,0.1135718,1.25,334953.72
229031,0,0.6439558,0.6528966,12.11325,8910,-0.004408022,2,22.24469,0.1311569,1,197551.035
229034,0,0.6560883,0.5107261,31.84818,157387.5,-0.01430736,2,4.346795,0.2484375,1,792632.7
229088,0,0.679555,0.6313545,10.20247,25542,-0.009258143,2,6.28799,0.06036372,1,2466482.895
229112,0,0.3007587,0.4740513,20.56027,0,-0.005518053,2,4.62606,0.2564173,1,18389.43
229127,0,0.43807,0.7463002,15.27915,66528,-0.001821331,2,4.325104,0.4939064,1.92307692307692,996967.26
229133,0,0.593103,0.7688076,20.54232,0,-0.007625211,2,10.27116,0.1720087,1,1634747.175
229217,0,0.6919847,0.7662337,34.20311,356400,-0.03117877,4,8.820287,0.06642848,1.2,304621.47
229239,0,0.514823758853769,0.692559067499801,20,0,-0.00589622641509434,2,12.5,0.218121021156196,1,146448.045
229240,0,0.6473478,0.3723337,19.53229,99436.5,-0.1213186,4,5.256242,0.01075412,1.71428571428571,846127.575
229302,0,0.5397388,0.6754133,34.04328,269082,-0.007049758,2,4.037468,0.3055556,1,53072.82
229371,0,0.3429783,0.6413683,9.642249,11880,-0.002445409,2,5.110733,0.2164937,1,774409.545
229542,0,0.7047704,0.2200946,14.26601,35640,3.905895e-05,4,13.5468,-16.72435,2.16666666666667,166454.01
229558,0,0.3739719,0.5814837,37.92,106920,-0.01973972,2,11.66667,0.08385351,1.39252969782729,679776.994205205
229559,0,0.7399891,0.6413683,20.43736,0,-0.004901045,2,8.174944,0.2288819,1,18009
229569,0,0.6481661,0.8004513,21.18644,0,-0.008747498,2,4.237288,0.2555661,1,114468.57
229573,0,0.720803,0.5442347,34.74054,169290,-0.08685134,2,3.815629,0.0235863,2,61428.87
229588,0,0.6077339,0.7295667,18.70727,53815.5,-0.06113486,2,4.017908,0.01755594,1,779136.075
229741,0,0.8009409,0.6610235,23.5468,187110,-0.01851163,4,1.37285,0.06905163,1.625,3251518.56
229759,0,0.5876296,0.5107261,14.2687,44550,3.906632e-05,4,5.478799,-15.19187,1,434260.26
229791,0,0.557558,0.7223929,10.03384,19602,2.747169e-05,2,5.372012,-14.71449,1.85714285714286,257033.745
229801,0,0.449226,0.6058363,22.57316,55062,6.180314e-05,2,10.18609,-17.65909,2.09090909090909,1996774.065
229833,0,0.504102,0.2896112,19.58624,0,-0.01818592,2,4.28449,0.0995655,1.33333333333333,152531.145
229918,0,0.4958526,0.08118594,24.19195,128304,-0.007776261,2,3.387343,0.1873081,1.75675675675676,4657523.76
229933,0,0.6264616,0.8160924,32.80347,106920,8.981274e-05,2,5.663583,-16.50219,1.39252969782729,679776.994205205
229950,0,0.5665576,0.5107261,18.78716,59400,-0.006222974,4,8.323424,0.2529959,1,174738.87
229979,0,0.7476805,0.2458512,14.33004,51678,-0.006121331,4,5.40293,0.1347881,1,2774716.875
229990,0,0.6013926,0.5107261,34.04325,267300,-0.07107149,1,5.690132,0.02398598,1,336366.81
230041,0,0.4759879,0.5478105,31.54391,74133,-0.06887316,2,8.347245,0.03097734,1.85714285714286,278913.42
230055,0,0.5171066,0.2055981,30.09948,99792,-0.008412376,2,5.939124,0.1878215,1,61873.29
230161,0,0.6777332,0.1862929,8.369187,18414,-0.02324774,2,8.347245,0.03446625,1.57142857142857,508422.015
230265,0,0.4491611,0.5064842,9.714378,31482,-0.02465578,2,5.667098,0.01974245,2,177432.57
230290,0,0.0873728,0.3139167,19.58864,0,-0.01026658,2,14.69148,0.09519533,1.2,351718.515
230359,0,0.7046202,0.58674,34.05389,0,-0.1811377,3,8.883625,0.01164736,1.53846153846154,1656472.77
230368,0,0.1475775,0.7981372,20,0,-0.01017812,2,15,0.1163617,1.6,464693.22
230414,0,0.3620613,0.6528966,10.20801,0,-0.005652277,2,9.6302,0.105055,1.6,426501.45
230444,0,0.5526166,0.4578996,23.53827,0,-0.005856749,4,3.483664,0.189647,2.5,190543.095
230546,0,0.5619983,0.6642483,34.06459,0,-0.0105725,2,3.406459,0.2481707,1,1399585.59
230564,0,0.6177533,0.6817059,10.69519,0,-0.03461226,4,11.76471,0.01924394,2,136640.79
230583,0,0.6221327,0.4507473,13.69608,49896,-0.007316284,2,4.129306,0.140826,1.625,295490.25
230604,0,0.2596016,0.6594055,13.57353,44550,-0.0141391,2,4.532064,0.05361032,1.39252969782729,679776.994205205
230635,0,0.5870678,0.8256357,26.52906,114048,-0.002586939,2,5.750699,0.4438049,1.57142857142857,1445732.595
230668,0,0.2318882,0.5107261,17.30503,0,4.73795e-05,2,5.768343,-17.97987,1.6,264695.085
230685,0,0.6487742,0.5971924,34.77455,0,-0.01366924,4,5.216182,0.2174545,1.39252969782729,679776.994205205
230737,0,0.5178055,0.5107261,36.16292,0,-0.005223591,2,6.661591,0.4836862,2.41176470588235,594867.105
230776,0,0.3802333,0.3264752,20,0,-0.0295421,2,20,0.07699306,1,221913.18
230795,0,0.7241266,0.4596905,26.90003,88209,-0.00845913,4,5.498735,0.195596,1.39252969782729,679776.994205205
230822,0,0.02869616,0.5107261,19.5848,0,-0.0696968,2,4.896201,0.03401525,1.83333333333333,232791.57
230842,0,0.6382906,0.7700871,17.72791,47520,4.85373e-05,2,8.765778,-17.02288,1.9,404333.325
230882,0,0.5437669,0.5107261,20,0,-0.03838772,4,26.66667,0.02966126,1.39252969782729,679776.994205205
230965,0,0.7605641,0.7946286,20,0,-0.008992806,2,15,0.162692,1.66666666666667,209544.57
231007,0,0.1542882,0.6496203,14.90515,0,-0.05624585,2,3.658537,0.02066116,2.16666666666667,215436.285
231010,0,0.7507743,0.5902333,19.58742,71280,-0.001467113,4,7.609063,0.5963463,1,141330.15
231051,0,0.60468,0.7295667,10.20877,14850,2.795063e-05,2,2.489944,-14.86117,1,317034.135
231070,0,0.7075337,0.5107261,22.63618,124740,-0.003428166,2,1.689861,0.3087678,2.33333333333333,83670.435
231103,0,0.7758433,0.5107261,12.73643,21384,-0.1286508,2,11.80173,0.007139251,1,191551.095
231115,0,0.4454309,0.5352763,20.7134,80190,-0.00793617,2,5.554184,0.1681484,1,77832.945
231139,0,0.7805537,0.5726825,16.2189,37066.5,-0.006218904,2,6.731287,0.1145518,1.46153846153846,2137101.615
231264,0,0.5917618,0.6092757,13.82619,40360.5,-0.00328335,4,3.457217,0.3864721,1.72727272727273,1750051.575
231320,0,0.6577885,0.6127042,16.4803,71280,-0.003513922,2,8.536065,0.3682475,1,58788.63
231373,0,0.7370713,0.5602843,23.60391,0,-0.002616262,2,6.908463,0.5687807,2,237658.005
231481,0,0.6605005,0.5010752,19.13526,25659,-0.0249157,2,11.21795,0.03691066,1.88888888888889,1050660.27
231514,0,0.6432134,0.6706518,28.7687,0,-0.007905661,4,2.229574,0.2916333,1,532175.985
231515,0,0.7237463,0.2750004,31.78488,285120,-0.0182462,4,3.429826,0.08695652,2,199821.69
231522,0,0.5966392,0.5107261,26.5252,0,-0.007567817,4,19.8939,0.2865201,1,85506.66
231539,0,0.6194816,0.5107261,15.30259,95040,-0.01394949,2,5.685407,0.09736398,1,123334.65
231591,0,0.6005798,0.5107261,18.99335,0,-0.003800191,2,3.038936,0.2755085,1,1028798.82
231594,0,0.5063923,0.5244964,37.73348,132642,-0.01645595,2,4.869339,0.2096553,1.39252969782729,679776.994205205
231601,0,0.6809249,0.6801388,34.06459,0,-0.01569797,4,6.812917,0.1262362,1,218940.21
231697,0,0.6569611,0.5154954,34.58032,0,-0.008461052,4,12.57466,0.3125096,1,242003.7
231730,0,0.4686957,0.2822484,20,0,-0.002250731,2,8,0.5237843,1,21790.125
231916,0,0.7473503,0.7121552,25.21713,96228,6.904206e-05,4,3.756574,-18.83375,1.23076923076923,2675145.6
231988,0,0.6884264,0.6363762,37.83564,267300,-0.009183409,4,4.261075,0.3193303,1.625,1262820.96
231998,0,0.4123634,0.5884878,34.05389,0,-0.03138608,2,4.441812,0.07716379,1.2,2295522.18
232039,1,0.5814215,0.3280632,30.83655,124740,-0.03675393,4,9.928296,0.04442915,1.33333333333333,2261017.62
232065,0,0.6863259,0.3217353,25.05993,0,-0.003548057,2,5.665722,0.3100391,1.5,3664976.31
232067,0,0.1021216,0.2807896,16.30172,106920,-0.06764198,4,3.752697,0.01908609,1.4,1318386.96
232099,0,0.3167549,0.4578996,12.5948,57024,-0.01096153,2,8.665511,0.09314202,1.25,317972.07
232117,0,0.4168588,0.6738301,34.03097,0,-0.04513391,2,4.594181,0.04757698,1,124484.355
232145,0,0.5967865,0.5107261,28.12822,171963,-0.2930023,4,3.041363,0.006587073,2,139880.655
232151,0,0.3775265,0.2955826,11.56069,0,3.165206e-05,2,11.56069,-16.40657,1,209863.35
232188,0,0.1335925,0.6397076,37.73566,306504,-0.04716957,2,7.857929,0.04710593,1.39252969782729,679776.994205205
232194,0,0.4489339,0.5531647,20,0,-0.0120048,4,20,0.1754977,1.33333333333333,303415.155
232204,0,0.3551256,0.5244964,30.07894,89100,-0.00502656,4,5.816369,0.3128889,1,62752.32
232210,0,0.46258,0.5107261,10.69519,0,-0.03541453,4,2.673797,0.03265924,1.39252969782729,679776.994205205
232217,0,0.6226158,0.7610264,9.761905,7425,2.672715e-05,2,6.593407,-20.47671,1.5,202937.355
232295,0,0.7487804,0.3108183,15.23926,0,-0.018207,2,10.66748,0.09364511,1.66666666666667,55426.23
232312,0,0.5130539,0.262249,8.405443,41818.5,2.301329e-05,4,3.887689,-15.82989,2,342118.53
232316,0,0.1932246,0.6313545,23.46325,53995.5,-0.08955438,2,7.682724,0.01481063,2.5,282818.25
232327,0,0.6908929,0.5107261,14.86359,59400,4.069508e-05,2,2.822201,-15.11079,1,83831.94
232354,0,0.7249078,0.58499,14.80679,0,-0.006577872,4,5.417118,0.1878495,1,157681.17
232398,0,0.6502179,0.4400578,16.44144,0,-0.003070297,2,6.756757,0.3647075,1,17056.755
232461,0,0.7021246,0.2636468,20,0,-0.005832604,2,6.666667,0.2181159,1.92307692307692,1306473.525
232502,0,0.2556162,0.6058363,18.35729,110128.5,-0.0177023,2,4.320276,0.05705326,1.2,432959.58
232517,0,0.4426129,0.7121552,19.52934,0,-0.00428369,4,5.858803,0.3189227,1.33333333333333,64543.32
232557,0,0.4805768,0.7121552,30.05008,0,8.227422e-05,2,14.30956,-15.85394,1.875,1666020.87
232582,0,0.4367247,0.5424451,12.62869,71280,-0.00483858,2,2.741395,0.1442946,1.66666666666667,401007.645
232592,0,0.6839106,0.4014074,15.23963,29700,-0.01751682,4,8.077544,0.08422072,1,270572.67
232639,0,0.5004174,0.6023863,30.65234,0,-0.04153434,4,6.549646,0.06473684,1,366125.535
232763,0,0.6119639,0.6479769,12.87795,35995.5,3.525859e-05,2,4.725898,-16.35148,1.66666666666667,29384.775
232813,0,0.1176549,0.298595,24.3383,0,-0.1067469,4,10.64801,0.02793433,2,24408.495
232815,0,0.5167516,0.5673792,20,0,-0.009037506,4,17.5,0.1470041,1,27743.13
232825,0,0.539152,0.3556387,14.86359,59400,-0.009863035,2,5.879586,0.1058807,1.69230769230769,508526.91
232872,0,0.646863435112091,0.750375149515907,20,0,-0.00313136057617035,2,13.3333333333333,0.383788006249249,1,309940.065
232918,1,0.7079589,0.1714684,12.47201,35640,-0.00497289,2,4.306632,0.2557618,1.5,606584.52
232959,1,0.1641389,0.466864,21.34273,95040,-0.01749404,2,7.929515,0.06664118,1,1622759.625
232988,0,0.6056937,0.6832688,20,0,-0.007763975,2,13.33333,0.2561909,1,399645.45
233058,0,0.2620596,0.5107261,20.32406,78408,-0.0320064,2,9.673519,0.06201172,1.5,132144.12
233072,1,0.6728328,0.5954562,28.14232,356400,-0.006163453,2,10.07963,0.311099,1.72727272727273,287440.875
233090,0,0.4779955,0.6144144,34.01869,0,-0.08197275,2,3.738318,0.0274217,1,357465.6
233117,0,0.4710379,0.6738301,26.26332,118800,7.190643e-05,2,8.594019,-16.65115,1,723424.095
233137,1,0.1397637,0.5190973,20,0,-0.01677852,2,12.5,0.1015765,1.71428571428571,606407.85
233142,0,0.572594,0.4884552,25.21524,106920,-0.4669488,4,2.253775,0.004549284,1,102654.585
233181,0,0.1270118,0.5107261,19.50676,0,-0.006404057,4,5.573359,0.1582173,1,92610.99
233216,0,0.5973968,0.5107261,9.257726,40392,-0.00257159,2,3.641661,0.2996504,1.55555555555556,2570742.045
233278,0,0.6030794,0.6674577,10.04343,22572,-0.003849531,2,5.83703,0.1533623,1,184703.13
233280,0,0.436644,0.4347332,9.235316,0,-0.01306268,2,2.770595,0.05334641,2,156854.655
233367,0,0.6131783,0.5107261,26.01476,49896,-0.153028,4,7.058069,0.01208073,1,679776.994205205
233379,0,0.4239934,0.5107261,36.36364,0,-0.002818668,2,6.666667,0.6255637,1,1076288.22
233384,0,0.5558797,0.5118918,32.80347,106920,8.981274e-05,2,6.041155,-16.09496,1.33333333333333,699290.01
233414,0,0.5386956,0.3201634,12.5865,71280,-0.002385615,2,6.690881,0.2880856,2.16666666666667,405978.57
233441,0,0.6993962,0.5107261,20,0,-0.002730375,4,11,0.5137467,1,810248.715
233446,0,0.322284375313083,0.510726079377862,8.82258581969843,0,-0.00547306812636379,4,5.61437279435355,0.160254498459091,1.33333333333333,556054.155
233472,0,0.3748273,0.7180328,30.8846,0,-0.01477025,2,5.083884,0.1087194,1.33333333333333,54868.14
233493,0,0.2554123,0.5334816,14.96414,84168,4.097038e-05,2,7.030701,-18.21207,1,364671.45
233574,0,0.6111223,0.6754133,21.45002,0,-0.007547509,2,6.435006,0.2338902,1.66666666666667,551376.495
233591,0,0.4998816,0.565608,23.6016,0,-0.006423953,2,2.478169,0.2312874,1,344056.275
233678,0,0.7700408,0.6296743,26.26041,44550,-0.02554515,4,10.96011,0.05682069,1.39252969782729,679776.994205205
233715,0,0.1371164,0.4614824,18.27334,44550,-0.008814924,2,8.23673,0.1128716,1,76810.635
233825,0,0.5818632,0.4902575,34.20922,89991,-0.004696488,2,7.068137,0.5199515,1.55555555555556,1817424.135
233842,0,0.2298535,0.5107261,26.18568,0,-0.005405797,2,1.373375,0.2894187,1,142235.865
233847,0,0.4379247,0.5107261,23.53481,112266,-0.002343171,2,3.005109,0.4626653,1.5,218792.43
233869,0,0.5957705,0.7091891,20.31694,0,-0.004565605,2,4.063389,0.2602491,1,159761.205
233877,0,0.1635188,0.7958031,26.30756,71280,-0.003896839,4,7.240081,0.3291886,1,369875.97
233896,0,0.568302,0.1041199,33.00261,35640,9.035796e-05,2,17.23238,-17.03082,1.39252969782729,679776.994205205
233913,0,0.1305768,0.5107261,30.038,71991,8.224113e-05,2,7.702182,-16.29749,1.4,933253.74
233915,0,0.680207,0.5585066,19.5848,0,-0.02498062,4,4.40658,0.06842381,1.5,853872.3
233979,0,0.703253,0.1325975,12.62869,71280,-0.004660034,2,5.71124,0.192294,1.33333333333333,116595.945
234009,0,0.5825813,0.7583931,15.16753,59161.5,-0.01129377,2,3.94384,0.07154653,2.15384615384615,1699583.625
234028,0,0.679031,0.4188543,9.495268,41908.5,-0.005897682,2,2.571487,0.1207802,1,95314.86
234049,1,0.2582589,0.466864,19.50307,122778,-0.02720094,2,4.389816,0.06833127,1,105319.305
234079,0,0.5605336,0.7091891,17.42398,0,-0.006462902,2,6.832935,0.1854578,1.6,670691.475
234091,0,0.4760806,0.5046813,29.26185,0,-0.06045836,4,8.495375,0.03630908,1,869261.265
234128,0,0.6858879,0.7267112,10.37022,0,-0.01221463,4,2.566629,0.04361899,1,1423126.98
234140,0,0.6300315,0.1918216,19.10067,142560,-0.0467009,2,3.626342,0.03302649,1,120375.765
234170,0,0.4851964,0.7662337,33.92706,0,9.2889e-05,1,3.675431,-15.60334,1,440206.965
234206,0,0.3439842,0.3825018,27.61942,133056,-0.03035101,2,6.934813,0.04153355,1.4,199337.76
234282,0,0.2120567,0.6330316,37.62738,0,-0.05788828,2,5.748628,0.04515457,1.39252969782729,679776.994205205
234304,0,0.6700444,0.5107261,16.30303,68193,-0.01097847,2,6.370006,0.1186955,1,394992.72
234315,0,0.2652563,0.810618,23.44475,0,6.418947e-05,4,4.178273,-18.93334,1,88903.035
234392,0,0.6095205,0.1253079,20,0,-0.02638522,2,17,0.03903193,2.5,59603.31
234480,0,0.60938,0.7421816,10.11111,8316,2.768324e-05,2,4.302168,-14.75252,1.39252969782729,679776.994205205
234530,0,0.6426763,0.5107261,20.68252,0,-0.01638869,2,3.447087,0.08869834,1.25,554103.315
234574,0,0.4541111,0.5107261,9.131925,4455,-0.004901731,2,8.566533,0.1802089,1,208327.5
234626,1,0.000218802,0.4153471,20,0,-0.0118624,2,4.7,0.1065403,2.3,331808.4
234676,0,0.660525,0.3409064,34.20169,140481,-0.01157026,4,6.11196,0.2166679,1,688031.055
234737,0,0.7173974,0.6545293,37.7691,0,-0.3815061,2,3.525116,0.00609681,1.39252969782729,679776.994205205
234747,1,0.1289323,0.4578996,21.45616,57024,-0.02232691,2,7.971656,0.09444717,1,781953.84
234763,0,0.1585207,0.7610264,22.44489,0,6.145194e-05,2,12.82565,-16.34051,1.5,79520.94
234770,0,0.618935051036339,0.410102573178867,18.3602900167317,142560,-0.0274854640969038,4,9.06302286670385,0.056986862310186,1.33333333333333,666313.155
234782,0,0.1272011,0.5107261,12.4601,11880,-0.00645601,2,12.10787,0.170194,1,106537.05
234795,0,0.5185698,0.7738957,9.253904,0,-0.001489202,2,5.552342,0.3783027,1,81584.64
234815,0,0.7098362,0.196334,18.33643,106920,-0.00597862,4,10.21166,0.2394971,1.42857142857143,2389243.365
234819,0,0.734819041861458,0.526294939809619,14.866558938595,44104.5,-0.00321647748563284,2,7.22912059874128,0.284325787401575,1.14285714285714,1800553.725
234827,1,0.444205,0.2692858,33.97508,0,9.30205e-05,2,4.530011,-16.05817,1.5,876669.705
234828,0,0.7125311,0.53707,17.3121,34690.5,-0.01315509,2,4.290004,0.07637841,1,599355.27
234830,1,0.444977174248814,0.472253342958639,27.7034506320465,99792,-0.0368396949894235,2,2.56235052955244,0.0568405139833711,1,162388.8
234836,0,0.5700394,0.4382814,30.99879,133650,-0.01490327,4,5.520097,0.1257329,1,101233.53
234912,0,0.5253793,0.3062023,37.66896,0,-0.03057545,2,7.596942,0.0600624,1.39252969782729,679776.994205205
234913,0,0.5939998,0.6075573,25.14079,0,-0.0132042,2,5.530973,0.1152891,1,80721.675
234977,0,0.5502095,0.6058363,20.45946,95040,-0.00471851,2,3.378378,0.2740142,1,41479.83
234982,0,0.4664637,0.6380435,27.77072,253755,-0.02531515,2,7.29927,0.05521719,1.8,2539548.81
235035,0,0.5855296,0.4135968,14.97006,0,-0.007833626,4,24.9501,0.1708233,1.9,1939309.29
235129,0,0.581033,0.5118918,10.87393,71280,-0.02907469,2,18.77405,0.02695495,2,1307151.27
235132,0,0.7530708,0.6642483,34.06459,0,-0.02899114,4,4.769042,0.04938012,2.66666666666667,59248.8
235157,0,0.4369291,0.5107261,9.519868,0,-0.004358914,2,12.41722,0.1313052,1,322224.03
235161,0,0.7500247,0.4848515,34.20523,0,-0.02464354,4,6.036217,0.1073307,1.66666666666667,107218.485
235233,0,0.1621921,0.4830502,30.16649,133816.5,-0.01261668,4,3.695101,0.1424147,2,787900.95
235245,0,0.3435402,0.08616166,18.3723,144787.5,-0.004996545,2,4.675628,0.2509726,1.33333333333333,191400.39
235273,0,0.4548755,0.7530674,20.7134,80190,-0.003230916,2,7.405579,0.3251674,1.85714285714286,899759.7
235277,1,0.399151,0.5107261,12.57778,29700,-0.01380656,2,3.333333,0.05867577,1.66666666666667,82211.715
235300,0,0.3911859,0.03486776,20.7894,75555,-0.09158324,4,8.93655,0.01510614,3,151926.435
235345,1,0.708939,0.7463002,17.19728,35640,-0.007788623,2,14.51247,0.1564959,2.05263157894737,2235167.055
235366,0,0.4929118,0.3170318,18.31897,0,-0.004887664,2,10.77586,0.2003849,1.4,1076651.28
235390,0,0.7344823,0.5262949,22.61238,99792,6.191051e-05,2,4.880089,-15.87461,1.5,554968.26
235464,0,0.5360426,0.832785,12.86174,0,-0.009562629,4,4.823151,0.06641647,1,153319.59
235541,1,0.6001496,0.3264752,17.0638,71280,-0.02441173,2,4.34817,0.06791023,2.4,1028295.45
235547,0,0.6569463,0.5762088,20,0,5.475807e-05,2,24.66667,-15.64612,1.66666666666667,551590.92
235630,0,0.2689721,0.5919766,15.2287,26730,-0.01962461,3,7.473842,0.064,1,21549.15
235661,0,0.51161694566532,0.686382335404793,22.4911376087657,75555,6.15785589559984e-05,2,12.8907508862391,-16.0433541245717,1,820369.71
235700,0,0.5158724,0.135951,20,0,-0.006297229,2,9.333333,0.2241671,2,279515.16
235735,0,0.03388525,0.5107261,10.21972,14967,-0.04087889,4,3.85208,0.01639559,1,131497.02
235760,0,0.477875413268226,0.510726079377862,19.4320712694877,89100,-0.00481826711368404,2,6.95991091314031,0.21919669547258,1.4,2277767.655
235815,0,0.06139188,0.6658549,17.76279,59400,4.86328e-05,2,5.059022,-14.91153,1,300376.53
235823,0,0.06109768,0.1301285,20,0,-0.01782531,2,13.33333,0.1270524,3.6,679776.994205205
235873,0,0.6039009,0.8224988,37.76547,163350,-0.003808538,4,13.19087,0.5406466,1.39252969782729,679776.994205205
235881,0,0.513665718195605,0.434733248750173,25.6141514648977,142560,-0.015430211725842,2,6.30182421227197,0.109045523221441,1,106307.37
235951,0,0.4079249,0.1139224,10.84441,35640,-0.003218881,4,7.302003,0.2258951,2.6,185910.57
236046,1,0.7184337,0.4956658,30.99814,0,-0.00285119,4,5.166357,0.533438,1,300431.34
236055,0,0.517194,0.2636468,24.90828,0,-0.01047006,2,4.827187,0.1542601,1,2664500.94
236059,1,0.086525610737753,0.510726079377862,8.42679900744417,17820,-0.00548262785129744,4,3.97022332506203,0.121271895218558,1,45104.04
236061,0,0.70037,0.5107261,32.91781,188181,-0.01238443,4,2.7328,0.1429263,1,233233.38
236075,0,0.557736,0.5107261,16.35447,46332,4.477697e-05,2,7.602085,-18.32997,1.8,603047.79
236153,0,0.6271879,0.563835,34.19973,0,-0.002259346,2,3.419973,0.6627698,1,1679770.755
236202,0,0.6617107,0.58674,34.74671,302940,-0.02676942,2,6.58858,0.0894001,1.66666666666667,1432853.55
236223,1,0.3090963,0.1704461,18.3314,102645,-0.0362998,2,6.573859,0.0387984,2.71428571428571,225523.575
236246,0,0.6041886,0.6577838,10.21969,28512,-0.05214127,2,5.392081,0.01634423,1.55555555555556,386467.02
236347,0,0.559968,0.7252764,12.60663,73714.5,-0.003143798,2,7.052186,0.2819972,1.6,348641.865
236351,0,0.1062063,0.1285044,26.35294,152064,-0.02378424,2,10.42149,0.07843137,1.63636363636364,1493861.985
236399,0,0.4970498,0.5937176,20,0,-0.01355014,4,10,0.1449048,2.05555555555556,1500057.045
236473,0,0.3967096,0.7675231,34.20922,89991,9.366153e-05,2,4.240882,-16.68157,1,307373.085
236479,0,0.290622063615843,0.336061520765824,23.3437256430242,44550,6.39128625135161e-05,2,7.79423226812159,-16.2445739192315,1.75,99638.37
236488,0,0.5271565,0.6528966,22.61511,156370.5,-0.003471237,2,4.662936,0.337006,1.2,2752713.945
236601,0,0.2216518,0.3723337,20,0,-0.1342282,2,9.230769,0.0105997,1.5,214451.325
236627,1,0.0454447958634607,0.0850326148969535,30.6325624138459,0,-0.110987544977703,4,9.18976872415378,0.0128503585063786,1.39252969782729,679776.994205205
236692,0,0.1236227,0.5954562,17.83266,39204,-0.06149192,4,12.01743,0.02088434,1.39252969782729,679776.994205205
236695,0,0.6243612,0.3506958,23.53174,81153,6.442762e-05,4,3.869079,-17.40993,1,89355.96
236702,0,0.5007016,0.2225808,22.62325,173745,-0.003350103,4,10.2195,0.4771764,1.4,1029449.475
236801,0,0.3529602,0.2955826,19.47881,115119,-0.01670567,2,4.793864,0.09776958,1.5,224551.215
236833,0,0.6668798,0.5388627,12.47505,0,-0.005991859,2,12.47505,0.1418449,1.875,701261.01
236879,0,0.53354,0.3996756,21.47075,0,-0.05236767,4,7.693684,0.03464008,1.5,1006452
236883,0,0.4589832,0.5107261,33.88726,0,9.278004e-05,2,2.117954,-23.91586,1,478551.96
236937,0,0.433763,0.5107261,12.61703,59400,-0.01503818,2,2.452073,0.06765583,2,408406.77
236983,0,0.586187544707248,0.531686142519788,17.7627880831928,59400,-0.00666021300457173,4,8.43170320404722,0.164032228304324,1.58333333333333,1053349.065
237015,0,0.3197629,0.6940926,33.9784,0,9.302957e-05,4,8.550855,-15.61268,1.33333333333333,481153.635
237049,0,0.741492574037415,0.309275355884205,23.6712891628146,149688,-0.00686323257837477,2,11.9842492723849,0.299965211341103,1,306640.305
237068,0,0.5251939,0.09694832,26.99357,41341.5,-0.1249702,2,10.04419,0.02365568,2,1101213.54
237123,0,0.6677779,0.5107261,17.74851,29700,4.85937e-05,2,3.762935,-15.19314,1,323152.425
237189,0,0.5022105,0.6722429,23.50996,81792,-0.003918979,2,5.219063,0.3687608,1,220820.31
237192,1,0.5551778,0.3842068,13.69537,48946.5,3.74966e-05,2,7.215875,-16.49399,2,396571.005
237215,0,0.7868476,0.6769925,34.67552,118503,-0.004752024,2,9.031556,0.3831452,1.39252969782729,679776.994205205
237246,0,0.6760593,0.4812493,20,0,-0.004027386,2,15,0.3609274,1,23771.925
237277,0,0.5357816,0.3248912,20,0,-0.04065041,2,11,0.0591062,1,148744.53
237292,0,0.633617735547466,0.753067392073048,19.585211902615,53460,5.36224154949307e-05,2,5.63570784490532,-15.9585354131166,1.8,488786.13
237297,0,0.6152665,0.196334,25.1325,193527,-0.001765047,2,6.73174,0.6343669,2.45833333333333,1857593.25
237322,0,0.6439458,0.5280928,20,0,-0.004340278,2,6.666667,0.2775569,1.625,1698311.925
237343,0,0.3828598,0.6212263,19.4987,78408,-0.001887397,2,6.120888,0.5402395,1.5,110739.51
237384,0,0.7243144,0.6894791,37.1567,0,-0.00972434,4,4.473717,0.1633115,1,1546265.7
237400,0,0.5711431,0.4241303,22.70663,0,-0.009290765,2,6.811989,0.1369878,1,64303.425
237423,0,0.593593663992197,0.565607981411549,16.2416591523895,67716,4.44680915236967e-05,4,4.50856627592426,-16.6808092802338,1.2,451463.31
237510,1,0.2653117,0.298595,14.80527,38016,-0.02059148,2,19.39971,0.05862688,1,210814.38
237523,0,0.59586,0.6722429,34.20153,0,9.364047e-05,2,7.89266,-16.64432,1.5,1254249.405
237535,0,0.7751923,0.4471786,12.40257,39204,-0.004091907,4,4.087989,0.1724609,2.5,193588.47
237539,0,0.163187,0.3016249,20.23841,57024,5.541081e-05,2,13.79691,-15.99978,2.25,769231.8
237550,0,0.617577686277806,0.510726079377862,20,0,5.4758065178525e-05,2,5,-16.4036198688583,1.39252969782729,679776.994205205
237594,0,0.6318493,0.6446795,24.23144,112266,6.634333e-05,2,4.125413,-18.00468,1,266710.86
237599,0,0.5733271,0.4329617,18.28889,71280,-0.09780154,2,6.944444,0.01511844,1.5,1825418.7
