"","SK_ID_CURR","TARGET","EXT_SOURCE_2","EXT_SOURCE_3","credit_ration_annuity","credit_ratio_annuity_ratio_employed","credit_minus_goods","NAME_EDUCATION_TYPE","DAYS_CREDIT_mean","DAYS_FIRST_DRAWING_max","income_ration_annuity","DAYS_CREDIT_max","DAYS_LAST_DUE_1ST_VERSION_max","NAME_CONTRACT_STATUS_mean","AMT_PAYMENT_sum","DPD_mean","employed_ratio_birth"
"4423",291680,"0",0.2564284,0.4453962,21.18644,-0.1217612,0,"2",-718.5,-Inf,25.42373,-81,-367,1,600083.325,0.0357142857142857,0.01418324
"4424",240157,"0",0.4866822,0.4258929,19.5848,-0.003676516,0,"4",-1070.8,-2307,12.14258,-276,1081,1.8,919811.295,0.043956043956044,0.3831547
"4425",323146,"0",0.6579411,0.5937176,10.05865,2.75396e-05,29700,"2",-929.5,-Inf,2.025946,-215,59,1,64495.98,0,-14.77281
"4426",181731,"0",0.7326702,0.5107261,16.54857,-0.005124983,71280,"2",-1083.0304529681,-Inf,5.714286,-488.859465506906,-408,2,108446.715,0,0.2937591
"4427",159461,"0",0.5362221,0.7136314,34.77455,-0.004997779,0,"4",-2257.75,-Inf,3.709285,-1066,-Inf,1.39252969782729,679776.994205205,1.0670441535606,0.5119188
"4428",245466,"0",0.4301894,0.3606126,20,5.475807e-05,0,"2",-450.666666666667,-Inf,6.666667,-187,361,1.66666666666667,926818.38,0,-15.99207
"4429",162435,"0",0.5217409,0.5107261,13.85527,3.793439e-05,11137.5,"4",-1083.0304529681,-Inf,7.564297,-488.859465506906,-1059,1,156203.325,0,-16.51413
"4430",130238,"1",0.2475221,0.09445169,34.05073,9.322761e-05,165726,"2",-618,-Inf,4.584352,-248,381,2,1411587.945,0.518072289156627,-15.86427
"4431",411816,"0",0.724825,0.58674,26.87383,-0.06107688,163588.5,"2",-410,-Inf,4.967357,-410,-Inf,1.39252969782729,679776.994205205,1.0670441535606,0.04530011
"4432",391584,"0",0.6807443,0.6577838,10.20974,2.795327e-05,12118.5,"2",-1271.6,-Inf,9.507511,-270,-1114,2,133677.99,4.7,-15.55748
"4433",335046,"0",0.4768716,0.7490217,9.491043,-0.002396728,0,"2",-1054.16666666667,-897,7.118282,-730,-118,1.61538461538462,5055070.86,0.243055555555556,0.2732165
"4434",286009,"0",0.70158,0.2340152,26.76698,-0.02407103,59161.5,"4",-1422.08333333333,-Inf,13.91982,-486,629,1.25,252645.12,0.121212121212121,0.07406421
"4435",402896,"0",0.7843837,0.5118918,12.92324,-0.0134477,0,"2",-643.5,-Inf,12.92324,-434,-334,1,115559.505,0,0.08690541
"4436",141861,"0",0.4988976,0.7338145,26.1233,7.152307e-05,0,"2",-1510.33333333333,-Inf,6.792059,-429,1561,1.33333333333333,204811.425,0,-15.46526
"4437",448149,"0",0.7054751,0.07058052,12.65663,-0.007162776,0,"4",-299.375,-Inf,5.06265,-63,-97,2.11111111111111,161194.5,0,0.1177686
"4438",312741,"0",0.3457628,0.2707074,8.347527,-0.02764082,15682.5,"2",-830.25,-Inf,4.9132,-94,-1227,1.5,148375.53,0,0.02877012
"4439",269387,"0",0.357282,0.8396981,18.34303,-0.003942193,114048,"2",-1371.33333333333,-Inf,5.223751,-588,-Inf,1.39252969782729,679776.994205205,1.0670441535606,0.2555049
"4440",339076,"0",0.7303639,0.6330316,23.51226,-0.004199367,96673.5,"2",-597,-Inf,8.260059,-229,-2114,1,33305.76,0,0.3327984
"4441",307234,"0",0.2105662,0.1161249,30.12124,-0.008618381,118323,"2",-1156,-270,3.759398,-132,282,1.625,470499.12,0.233333333333333,0.205976
"4442",113730,"0",0.665002020722052,0.798137231318724,15.5019620667103,-0.0051212296223027,51322.5,"2",-975.5,-Inf,5.88620013080445,-124,-797,1,375259.905,0.452380952380952,0.163383170507907
"4443",384263,"0",0.07273606,0.298595,20,5.475807e-05,0,"2",-1091.47058823529,-Inf,6.666667,-159,252,1.25,381952.305,0.230769230769231,-17.0794
"4444",172116,"0",0.6547795,0.563835,19.4361,-0.03464545,106920,"2",-324,-Inf,6.587615,-324,-2341,2,73366.785,0,0.03737757
"4445",132051,"1",0.6236942,0.03297727,20,-0.05780347,0,"4",-2777.75,-Inf,15,-2469,-165,1.33333333333333,162968.175,1.14285714285714,0.02508519
"4446",342594,"0",0.1862295,0.5762088,36.36364,-0.005254861,0,"2",-1236.07692307692,-639,8.636364,-236,498,1.57142857142857,2011082.895,0,0.4879081
"4447",334751,"0",0.7469083,0.6195277,10.11065,-0.006464613,8910,"4",-2165.25,-Inf,9.484666,-1653,39,1.4,353969.775,0,0.1047415
"4448",429301,"0",0.3823174,0.5107261,18.36029,-0.08579575,142560,"3",-1083.0304529681,-Inf,5.577245,-488.859465506906,221,2.5,126045.99,0,0.02339053
"4449",314380,"0",0.7707293,0.7713616,26.18715,-0.002339601,0,"2",-1639.33333333333,-Inf,3.49162,-1223,-52,1,156908.655,0,0.5783898
"4450",110013,"0",0.631645838243291,0.540654450445358,32.8034736643383,8.98127374496932e-05,106920,"2",-2578,-Inf,3.11497073815367,-2578,-Inf,1.39252969782729,679776.994205205,1.0670441535606,-16.4716785424371
"4451",280911,"0",0.5350745,0.8435435,20,-0.003184206,0,"4",-1841.66666666667,-Inf,22.5,-1625,702,1,679776.994205205,1.0670441535606,0.3911933
"4452",132017,"0",0.7712698,0.4276574,19.52319,-0.01613487,97299,"2",-1314.16666666667,-Inf,3.297428,-504,-339,2.5,46034.595,0.461538461538462,0.07144122
"4453",179939,"0",0.5437398,0.0005272652,10.038,-0.002887803,20790,"2",-1592.21428571429,-Inf,7.600709,-595,223,1.09090909090909,490527.585,0.0317460317460317,0.1844619
"4454",388736,"1",0.3527405,0.5107261,34.15266,-0.02176715,202558.5,"4",-1349,-Inf,4.397215,-1349,369,2.33333333333333,1066021.425,0.394736842105263,0.1594674
"4455",374482,"0",0.1926526,0.7252764,25.14851,-0.007287312,98010,"4",-1427.27272727273,-Inf,3.701305,-108,-210,2,208451.88,0,0.1825057
"4456",334810,"1",0.6524626,0.2238313,14.78197,-0.07779982,0,"2",-563,-Inf,7.390983,-563,-Inf,1.39252969782729,679776.994205205,1.0670441535606,0.0152268
"4457",364661,"0",0.6991939,0.5797274,23.51346,6.437759e-05,85536,"3",-1458,-Inf,6.567713,-295,-68,1,484828.245,0,-18.3613
"4458",106974,"0",0.760715430169598,0.636376171086044,34.0432450008129,-0.00358387672395124,267300,"2",-1286.33333333333,-Inf,13.6563160461714,-861,-2001,1,104485.995,0,0.583118477593616
"4459",359324,"0",0.516697,0.2176285,12.92324,3.538257e-05,0,"2",-777.272727272727,-Inf,7.753942,-193,184,1,45144.225,0,-16.93527
"4460",407354,"0",0.3747811,0.5352763,23.49624,6.433043e-05,0,"4",-1041.16666666667,-Inf,4.934211,-617,-1542,1,52686.315,0,-15.60267
"4461",149577,"0",0.4187099,0.6561584,12.6193,-0.004365028,95040,"2",-836.666666666667,-Inf,3.125651,-685,71,1.75,169420.725,0,0.187642
"4462",225011,"0",0.4787648,0.4596905,19.50789,-0.003859892,132048,"2",-1209.33333333333,-Inf,6.396298,-118,243,1.63636363636364,637564.185,0.904109589041096,0.3238083
"4463",149478,"0",0.7908071,0.7649393,37.78707,-0.0688289,196020,"4",-1827,-Inf,3.299604,-889,-Inf,1.39252969782729,679776.994205205,1.0670441535606,0.04127199
"4464",430265,"0",0.7443326,0.3723337,20,-0.02808989,0,"2",-305,-Inf,9,-112,65,1,232904.7,0,0.06928092
"4465",246839,"0",0.6614218,0.5107261,9.499958,-0.007142826,40540.5,"2",-1083.0304529681,-Inf,3.749688,-488.859465506906,-204,1,612579.915,0,0.1521217
"4466",261990,"0",0.2848142,0.8406666,17.90876,4.903244e-05,59400,"2",-1083.0304529681,-Inf,5.667328,-488.859465506906,458,1.16666666666667,841474.125,0.0465116279069767,-15.05474
"4467",426496,"0",0.6924738,0.4135968,14.88745,-0.00399663,66528,"2",-807.6,-Inf,1.580334,-121,219,1.5,479801.88,0,0.3316713
"4468",264850,"0",0.6833572,0.6879328,22.60398,6.188751e-05,0,"2",-1615.1,-Inf,7.233273,-627,997,2.14285714285714,2563763.4,0.0657894736842105,-16.62462
"4469",291285,"0",0.6696334,0.4170997,13.67521,-0.02038035,0,"2",-627.571428571429,-1097,11.96581,-111,-130,2,1586136.105,0.111111111111111,0.05054995
"4470",264949,"0",0.3288575,0.4614824,20.42004,-0.0510501,66528,"2",-1814.28571428571,-Inf,8.429672,-819,619,1.95652173913043,2831680.035,1.14893617021277,0.03035823
"4471",209382,"0",0.7002231,0.5107261,16.44132,-0.00859003,78408,"2",-132,-332,5.675369,-132,51,1.72727272727273,531749.34,0.08,0.1710456
"4472",237297,"0",0.3673712,0.5107261,20.55921,-0.008129383,0,"3",-588.5,-344,6.167763,-560,-4,1.66666666666667,395345.79,0,0.1548115
"4473",272227,"0",0.5844679,0.7281413,27.65928,7.572844e-05,95040,"2",-1447.57142857143,-Inf,7.056406,-202,123,1,1235106.945,8.4954128440367,-17.33392
"4474",140184,"0",0.7303251,0.3457848,20,-0.01304631,0,"4",-1227.71428571429,-Inf,7.142857,-590,-260,1.57142857142857,515424.96,1.60344827586207,0.1349472
"4475",362586,"0",0.1915259,0.4418358,15.23963,-0.01294786,29700,"3",-498,-Inf,7.808293,-324,-2066,2.5,25547.625,0,0.1185416
"4476",262352,"0",0.3205483,0.4812493,25.21618,-0.01722417,98010,"4",-1404.44444444444,-Inf,4.63908,-206,-131,1,216529.605,1.5,0.09288161
"4477",103361,"0",0.31529431789329,0.510726079377862,19.5848021934978,-0.0299461807240028,0,"2",-1083.0304529681,-Inf,5.87544065804935,-488.859465506906,-31,1,66577.5,0,0.0509941520467836
"4478",117658,"0",0.7684065,0.344155,9.523205,-0.001812218,0,"4",-2428.75,-Inf,4.126722,-2328,-535,2,507054.105,0.352941176470588,0.2625137
"4479",348675,"0",0.2462942,0.5902333,20,-0.03154574,0,"4",-1518.08333333333,-Inf,13.33333,-114,694,1,732997.62,0,0.05030149
"4480",328754,"0",0.6934648,0.7366227,20.67233,-0.003768885,0,"2",-1440.76923076923,-Inf,4.829985,-222,-556,1.66666666666667,435886.335,0,0.2727228
"4481",293577,"0",0.6298276,0.5107261,9.714378,-0.002590501,31482,"2",-1083.0304529681,-Inf,4.857513,-488.859465506906,86,1.33333333333333,523953.45,0.157894736842105,0.1972127
"4482",233877,"0",0.6544829,0.7136314,37.29024,-0.2026644,0,"2",-1686,-2683,3.729024,-416,-550,1,1486788.435,0.503649635036496,0.01290956
"4483",327174,"0",0.790398,0.6127042,10.11122,-0.02418953,0,"2",-1506.16666666667,-Inf,5.055612,-102,148,1.5,280695.51,0,0.01687934
"4484",361914,"0",0.7182833,0.5118918,13.74257,-0.002495473,115830,"2",-1196.66666666667,-Inf,7.037848,-492,82,1.66666666666667,172166.31,0,0.2809407
"4485",380347,"0",0.351005,0.7252764,26.33402,-0.005544004,136858.5,"2",-1425.66666666667,-Inf,17.99949,-1387,890,1,1327001.085,0.0333333333333333,0.3378378
"4486",343626,"0",0.5366354,0.5107261,23.78774,-0.01319342,0,"2",-1083.0304529681,-Inf,7.319305,-488.859465506906,872,1.4,123705,0.0714285714285714,0.1718452
"4487",216480,"0",0.7147967,0.6092757,9.708738,-0.002188624,0,"3",-951.153846153846,-Inf,5.495512,-335,-307,2,734781.06,2.87931034482759,0.3608558
"4488",288318,"0",0.166629,0.5298898,30.77866,8.426898e-05,92664,"2",-734,-Inf,4.940711,-734,927,1.33333333333333,71670.33,0.0769230769230769,-17.38259
"4489",195226,"0",0.6090988,0.8072739,17.85252,4.887849e-05,54531,"4",-614,-Inf,3.243594,-110,-323,1,53393.22,0,-16.95571
"4490",297029,"0",0.7873569,0.6347055,25.21507,-0.003428756,0,"2",-1016.72727272727,-Inf,10.38268,-64,34,1.2,561008.43,0,0.3838004
"4491",363360,"1",0.3580456,0.5107261,12.35989,-0.01952589,16038,"2",-1083.0304529681,-Inf,6.248047,-488.859465506906,-406,2.33333333333333,19787.085,2.75,0.04965485
"4492",224197,"0",0.2665198,0.5107261,14.97696,-0.01849007,0,"2",-1083.0304529681,-Inf,17.28111,-488.859465506906,266,1,72665.685,0,0.09050279
"4493",282189,"0",0.588689,0.6296743,20.45946,-0.002756597,95040,"2",-843.181818181818,-Inf,5.067568,-122,-2444,1,35955.045,0,0.4667925
"4494",359691,"0",0.6990789,0.3572933,26.78464,-0.01198418,114048,"2",-1053,-Inf,7.627765,-76,-1206,1,54087.705,0,0.1892785
"4495",312415,"0",0.6562807,0.4956658,19.51557,-0.0591381,74844,"3",-1481,-Inf,2.491901,-1481,-452,1,161208.765,0,0.02626343
"4496",410551,"0",0.6021473,0.8367641,9.523556,-0.001517456,19957.5,"4",-1903,-Inf,3.271716,-1903,81,1.75,1074675.06,0,0.3288274
"4497",454919,"0",0.7359849,0.4101026,10.1102,-0.001553265,0,"4",-316,-Inf,5.863917,-316,-Inf,1.39252969782729,679776.994205205,1.0670441535606,0.4697265
"4498",418847,"0",0.4275809,0.4686597,30.25978,-0.00331106,0,"2",-681.333333333333,-564,11.41878,-228,962,1.16666666666667,2903400.63,12.1641791044776,0.551173
"4499",104497,"0",0.558528796169682,0.722392890081304,23.6022579244464,-0.012954038377852,98010,"2",-647,-Inf,1.73686495874946,-647,-46,1,381553.515,0.363636363636364,0.0927509672164529
"4500",355464,"0",0.6758725,0.2553318,12.65823,-0.002388796,0,"2",-1059.8,-Inf,14.14743,-170,1187,1.66666666666667,1166673.735,2.31372549019608,0.3199106
"4501",432259,"0",0.5348895,0.7969727,16.66667,-0.01172058,59400,"4",-1440,-Inf,5.801688,-483,-112,1,115620.795,0,0.1048518
"4502",363561,"0",0.5575526,0.5902333,32.62329,8.931942e-05,67477.5,"2",-379,-Inf,8.725341,-379,-1241,2,32915.25,0,-17.44736
"4503",150564,"0",0.3999485,0.7688076,16.79611,-0.01099942,27085.5,"2",-1580,-Inf,15.99147,-525,1680,1.54545454545455,3409376.85,0,0.1349655
"4504",282767,"0",0.6397484,0.7281413,25.10772,-0.007339293,80190,"2",-1415.5,-2444,2.692998,-1415,-2366,1,186059.295,0.2,0.1757784
"4505",342259,"0",0.4426021,0.4704561,20,-0.004992511,0,"3",-1446.7,-Inf,25,-205,-128,1,57951.855,0,0.2995364
"4506",408487,"0",0.444394,0.6092757,37.4211,-0.2324292,148500,"2",-941.333333333333,-Inf,4.508566,-393,-Inf,1.39252969782729,679776.994205205,1.0670441535606,0.01624294
"4507",260823,"0",0.6573602,0.5352763,26.19695,-0.01251646,162517.5,"2",-728.75,-Inf,3.080952,-412,-78,2.09090909090909,1125368.505,0.0238095238095238,0.2100773
"4508",153527,"0",0.2461765,0.2445164,36.36748,-0.1208222,152361,"4",-1321.77777777778,-Inf,9.763891,-405,-Inf,1.39252969782729,679776.994205205,1.0670441535606,0.0268846
"4509",318777,"0",0.6592686,0.5107261,14.86117,-0.0042631,0,"2",-1083.0304529681,-Inf,2.444271,-488.859465506906,-96,1,200611.485,0,0.1740737
"4510",219141,"0",0.7278502,0.8160924,19.5302,-0.04282938,56074.5,"2",-2657,-Inf,4.099481,-2657,-Inf,1.39252969782729,679776.994205205,1.0670441535606,0.02218223
"4511",338650,"0",0.6620777,0.04760074,20,-0.04494382,0,"4",-287.75,-Inf,12.5,-214,417,1,211256.1,0,0.05129683
"4512",338741,"0",0.4059986,0.5244964,27.09998,-0.0490054,133650,"4",-907.75,-Inf,10.55648,-141,44,1.33333333333333,380254.23,0,0.0411826
"4513",229031,"0",0.6947138,0.7121552,10.26694,2.810989e-05,0,"2",-1418.66666666667,-Inf,17.4538,-416,-234,1.5,123002.685,0,-15.31353
"4514",270151,"0",0.7162611,0.3409064,30.82991,-0.002407834,203148,"4",-1599.38461538462,-2797,7.748935,-199,1033,1.42857142857143,1203044.805,7.80128205128205,0.6195084
"4515",363954,"0",0.6826707,0.4812493,37.15479,-0.002262225,196020,"2",-933.181818181818,-Inf,3.417289,-237,406,1.71428571428571,708143.085,1.31081081081081,0.7065302
"4516",355934,"0",0.5719089,0.5107261,25.08052,-0.005792267,64152,"2",-1083.0304529681,-Inf,3.736223,-488.859465506906,-Inf,3,343669.455,0.217391304347826,0.2207945
"4517",213961,"0",0.6701749,0.8500919,17.72791,4.85373e-05,47520,"2",-1414.5,-Inf,7.012623,-449,-1451,1,251706.06,0.210526315789474,-14.97143
"4518",308606,"0",0.3819973,0.3639452,17.31047,-0.002786169,61776,"2",-1042.375,-Inf,4.397537,-302,44,1,150587.55,0.214285714285714,0.4297869
"4519",237988,"0",0.2418361,0.5744466,20,-0.0407332,0,"3",-1019.66666666667,-Inf,6.545455,-149,208,1,228714.075,0,0.0377402
"4520",310761,"0",0.3641702,0.5107261,20,-0.005913661,0,"2",-1083.0304529681,-Inf,11.42857,-488.859465506906,-841,1,87140.07,0.916666666666667,0.1749431
"4521",197844,"0",0.5439242,0.3606126,20.16129,-0.006076338,0,"2",-743.363636363636,-Inf,12.09677,-56,859,1.5,205207.245,10.1315789473684,0.2891755
"4522",384462,"0",0.6126958,0.4938629,25.41748,6.959059e-05,117612,"2",-1270.4,-751,4.107543,-28,-404,1.25,640438.56,0,-16.82217
"4523",242005,"0",0.5383586,0.7898803,10.17681,2.786311e-05,17820,"4",-2131.42857142857,-Inf,4.794726,-817,136,1,525708.63,0,-15.79293
"4524",180573,"0",0.7643307,0.6263043,34.69782,-0.03547834,133650,"2",-604.75,-Inf,11.58525,-87,1083,1.8,855528.345,0.210526315789474,0.06794498
"4525",161948,"0",0.5882918,0.5107261,17.28193,4.731624e-05,59400,"2",-1083.0304529681,-Inf,5.824446,-488.859465506906,629,1.25,271714.77,0,-15.00958
"4526",197943,"0",0.6441012,0.420611,16.2758,-0.02608301,35995.5,"4",-653,-Inf,7.46603,-364,9,1,108071.46,0,0.05286344
"4527",129825,"1",0.1393776,0.1402432,20.55921,-0.004534453,0,"2",-699.5,-Inf,4.111842,-60,-120,1.7,319849.515,2.37037037037037,0.3421629
"4528",377650,"0",0.4577454,0.4083589,19.58797,5.362996e-05,44550,"2",-1178.76470588235,-Inf,9.483322,-56,-20,1,76002.66,0.285714285714286,-18.21388
"4529",443285,"0",0.06034438,0.6561584,17.83216,-0.006044801,73417.5,"2",-621,-Inf,3.437453,-343,-69,1,96025.68,0,0.1363657
"4530",247589,"0",0.3939862,0.5107261,19.10067,-0.01564346,142560,"2",-713.5,-Inf,4.35161,-430,-458,1,124097.4,5.36363636363636,0.1404255
"4531",351281,"0",0.6391635,0.5107261,20.47503,-0.02192187,190080,"2",-1083.0304529681,-Inf,2.878941,-488.859465506906,-144,1.75,266557.05,0,0.08419724
"4532",376032,"0",0.7540941,0.832785,8.038689,2.200915e-05,6831,"4",-2176.66666666667,-Inf,5.901639,-1724,-98,1.4,654223.905,1.88679245283019,-15.55218
"4533",401259,"0",0.1532752,0.6246147,17.19728,4.708449e-05,35640,"2",-492.5,-Inf,9.070295,-330,197,1.66666666666667,99728.64,0,-14.92554
"4534",264117,"0",0.3615564,0.3944954,20.56018,-0.01421866,95040,"2",-231,-Inf,6.790019,-231,59,1,53872.695,0,0.1012818
"4535",118904,"0",0.6794788,0.7713616,12.47695,3.416069e-05,13068,"2",-1597,-Inf,10.02004,-1597,454,2.33333333333333,406908.495,0,-16.13906
"4536",270352,"0",0.6700106,0.5107261,34.19983,-0.005882324,121176,"2",-1083.0304529681,-Inf,7.346767,-488.859465506906,152,1.25,2823573.69,0.0692640692640693,0.2699415
"4537",187156,"1",0.1834061,0.1161249,14.1844,-0.01779724,0,"2",-244.75,-322,35.46099,-109,161,2.33333333333333,77431.05,0,0.04534593
"4538",153385,"0",0.2920216,0.6479769,34.08704,-0.03532335,0,"4",-861,-Inf,5.453926,-91,-383,1,124448.625,0,0.08763167
"4539",125068,"0",0.7794542,0.5585066,9.286701,-0.004726057,22572,"2",-1380.33333333333,-Inf,6.476684,-89,949,1.66666666666667,570632.58,0.321428571428571,0.1224299
"4540",117602,"0",0.6192754,0.5244964,16.4803,-0.003063822,71280,"2",-1383.6,-Inf,7.113387,-273,-1430,1,31138.695,0,0.3380043
"4541",215398,"0",0.1996025,0.5107261,14.73425,-0.01906113,142560,"3",-1083.0304529681,-Inf,2.237887,-488.859465506906,72,2,241861.815,0.857142857142857,0.07331879
"4542",157063,"0",0.4527887,0.7194908,27.84223,7.622933e-05,0,"2",-2067.66666666667,-Inf,3.712297,-117,646,1,737715.15,0.666666666666667,-15.96481
"4543",411785,"0",0.6207488,0.5424451,26.52967,-0.003322022,52272,"2",-1673,-Inf,10.75269,-1673,1167,1.42857142857143,911196.99,1.21428571428571,0.476094
"4544",397751,"0",0.5751662,0.1419915,20.45946,-0.01016367,95040,"2",-715,-Inf,14.35811,-244,370,2.35714285714286,487524.15,0.0714285714285714,0.1201719
"4545",351268,"0",0.6017386,0.6430256,34.19973,-0.007840377,0,"2",-1551.125,-Inf,6.155951,-587,-130,1,2145509.19,0,0.2354529
"4546",337461,"0",0.6192548,0.7463002,11.61979,-0.002403266,22275,"2",-1083.0304529681,-2325,6.343836,-488.859465506906,1,1.28571428571429,980441.01,0.346491228070175,0.3539272
"4547",444083,"0",0.2255925,0.2970866,12.56774,-0.0175527,47520,"2",-455.8,-Inf,6.214268,-145,701,2,193795.605,2.47619047619048,0.08811223
"4548",144643,"0",0.5303659,0.565608,26.18944,7.170414e-05,0,"2",-597.8,-Inf,4.408555,-103,-98,1,530109.765,0.485714285714286,-17.62756
"4549",451764,"1",0.3317502,0.3376727,14.82077,-0.008759321,41580,"4",-1044.66666666667,-Inf,10.05025,-438,-824,2.25,333617.85,1.09756097560976,0.1525149
"4550",125907,"0",0.4668338,0.2225808,20.66911,-0.002617669,118147.5,"1",-902.5,-Inf,5.947661,-268,-Inf,1.39252969782729,254498.985,0.5,0.3874197
"4551",339878,"0",0.2402519,0.3170318,9.386727,-0.08092006,28512,"2",-2907,-Inf,4.245083,-2907,40,1.5,230646.69,0,0.01015584
"4552",405987,"0",0.7751161,0.3016249,12.38237,-0.004395587,0,"2",-706.545454545455,-Inf,8.667657,-141,-1750,2,37323.27,0.8,0.2666856
"4553",358476,"0",0.5405264,0.2405414,34.08333,-0.007755025,163350,"2",-1056.77777777778,-Inf,7.142857,-189,485,1,872771.085,0.73469387755102,0.260738
"4554",182774,"0",0.5722194,0.5316861,30.81012,8.435512e-05,106920,"2",-1154.66666666667,-441,7.929704,-151,-1226,2.15789473684211,222929.37,0.581395348837209,-18.84542
"4555",231070,"0",0.4327911,0.7675231,34.20159,-0.007446459,0,"4",-1817.33333333333,-Inf,10.19253,-1054,-391,1,74173.59,0,0.2109881
"4556",425285,"0",0.631371,0.262249,19.48282,-0.006146,0,"4",-1004.64705882353,-2263,8.855827,-413,407,1.63636363636364,3403994.445,0.0144927536231884,0.2228471
"4557",131190,"0",0.2537027,0.5107261,14.81555,-0.02086697,47043,"2",-1083.0304529681,-Inf,8.523696,-488.859465506906,161,1,441044.64,0,0.04721373
"4558",224705,"0",0.5630585,0.466864,27.65614,7.571984e-05,0,"2",-338,-Inf,3.687486,-155,98,1,213783.03,0.137931034482759,-17.75696
"4559",429197,"0",0.2652563,0.5107261,20,5.475807e-05,0,"2",-2097,-Inf,6.545455,-1558,341,1,631339.11,1.31034482758621,-16.02013
"4560",300705,"0",0.3404106,0.1393758,34.04325,-0.002735935,267300,"2",-1253.8,-Inf,5.690132,-120,-116,1.25,269429.22,0,0.6407642
"4561",384918,"1",0.2166971,0.1745643,23.70619,-0.009931375,213840,"2",-543.333333333333,-917,7.201152,-148,-138,1.66666666666667,625425.435,0.0842105263157895,0.1817974
"4562",156836,"0",0.5584479,0.5107261,20.40244,-0.1035657,100741.5,"2",-1083.0304529681,-Inf,12.17862,-488.859465506906,-479,2,208329.03,1.45454545454545,0.01339316
"4563",247997,"0",0.2189586,0.1376545,20,-0.02272727,0,"2",-119,-Inf,15.33333,-119,27,1.33333333333333,224764.425,0.8,0.1131542
"4564",329520,"0",0.4796926,0.508287,34.20094,-0.01489588,311850,"2",-1109.33333333333,-2619,3.213368,-210,352,1.33333333333333,1698997.635,1.64285714285714,0.1143996
"4565",281392,"0",0.02043028,0.5388627,18.27334,-0.004496392,44550,"2",-336.5,-Inf,10.37218,-200,269,2.38461538461538,734013.225,0,0.2795625
"4566",103244,"0",0.665420842739147,0.190705947811054,36.363801315491,-0.00405664896424487,182952,"2",-752.666666666667,-Inf,2.09798140167839,-330,87,1.83333333333333,466219.71,5.3125,0.564803730073719
"4567",204039,"0",0.5180184,0.6144144,36.36876,-0.1602148,0,"2",-1448.33333333333,-Inf,6.484353,-818,-Inf,1.39252969782729,679776.994205205,1.0670441535606,0.02045967
"4568",293894,"0",0.2245094,0.5107261,20,-0.06329114,0,"2",-1083.0304529681,-Inf,23.2,-488.859465506906,-Inf,1.39252969782729,679776.994205205,1.0670441535606,0.01787027
"4569",260915,"0",0.763305,0.3927739,25.21595,-0.1969996,85536,"4",-1145.66666666667,-Inf,4.225947,-346,-313,1.875,358563.105,2.68253968253968,0.01125869
"4570",408724,"0",0.5549455,0.5460232,21.9402,-0.002479679,79834.5,"3",-737.875,-Inf,11.90122,-186,970,1.71428571428571,1956958.605,1.07894736842105,0.3970918
"4571",352449,"0",0.3679711,0.5107261,23.46325,-0.02472418,53995.5,"2",-1642.5,-Inf,3.114618,-1564,223,1.25,309241.935,0,0.08515793
"4572",132484,"0",0.3314739,0.5028783,21.45236,-0.02421259,95040,"2",-480.25,-Inf,2.656748,-255,-12,2.14285714285714,45980.64,0,0.08023909
"4573",268104,"1",0.1270482,0.5107261,8.366593,-0.01765104,17820,"2",-1481.5,-213,4.927322,-1422,323,1.33333333333333,247202.145,0,0.03118831
"4574",314784,"0",0.6449179,0.563835,25.10772,-0.01231374,80190,"2",-765.333333333333,-Inf,4.189108,-409,-975,1,301789.53,2.15686274509804,0.1365524
"4575",148137,"0",0.07235793,0.2127563,8.380952,-0.01643324,0,"2",-351.5,-Inf,3.809524,-285,-1,2.33333333333333,292448.475,0,0.05636605
"4576",411176,"0",0.665601,0.5100895,20.36654,-0.02330268,95040,"2",-1559,-Inf,6.664445,-1559,-562,1,93026.79,0,0.07439564
"4577",444826,"0",0.6105973,0.19862,13.7123,-0.008846646,59400,"2",-698.5,-Inf,6.509004,-193,-18,1,273874.635,1.375,0.1421236
"4578",287381,"0",0.493442,0.7476634,17.28919,-0.006714248,51322.5,"2",-137,-2298,7.930214,-137,-2130,1,201131.145,0,0.1531462
"4579",292584,"0",0.6842414,0.5107261,32.80864,-0.03060508,111195,"2",-1488.66666666667,-Inf,8.169935,-504,81,1,116498.61,0,0.1049334
"4580",353409,"1",0.3922489,0.5107261,20.7134,-0.00585952,80190,"2",-1083.0304529681,-Inf,4.319921,-488.859465506906,1,1,80000.73,0.384615384615385,0.2292775
"4581",282573,"0",0.7431072,0.5107261,22.48736,6.156821e-05,74133,"2",-1083.0304529681,-Inf,3.251232,-488.859465506906,-1763,1,23073.48,0,-16.3259
"4582",162339,"0",0.3106254,0.375711,16.37554,-0.009930588,33858,"3",-1258.4,-Inf,10.79137,-547,-3,1.9,333839.88,0,0.1000364
"4583",239212,"0",0.4558246,0.53707,15.27594,-0.008779277,62725.5,"2",-1023.16666666667,-Inf,4.777374,-240,274,1.66666666666667,566363.43,0.230769230769231,0.08526904
"4584",331307,"0",0.7620582,0.5107261,20.70393,-0.003446061,0,"2",-1083.0304529681,-Inf,3.588682,-488.859465506906,-472,1,130567.725,0,0.3743769
"4585",337856,"0",0.6117769,0.2910974,12.5743,-0.0116753,0,"2",-1118.83333333333,-1236,10.28807,-322,514,1.625,904259.745,0,0.05425419
