"TARGET","EXT_SOURCE_2","EXT_SOURCE_3","credit_ration_annuity","credit_minus_goods","credit_ratio_annuity_ratio_employed","NAME_EDUCATION_TYPE","income_ration_annuity","employed_ratio_birth","NAME_CONTRACT_STATUS_mean","AMT_PAYMENT_sum","DPD_mean"
0,0.4494371,0.6512602,10.50289,35995.5,2.87559e-05,2,6.263249,-15.5847,1.33333333333333,925226.28,0.284671532846715
0,0.7129833,0.2539628,20.66116,0,-0.01040864,4,14.46281,0.197926,3.25,50740.065,0
0,0.6487244,0.5531647,10.36269,0,-0.02302821,4,10.36269,0.04856989,1.39252969782729,679776.994205205,1.0670441535606
0,0.6762078,0.7295667,26.38472,190080,-0.008577606,2,4.637359,0.1543944,2.33333333333333,78570.945,0
0,0.6812526,0.5107261,17.85932,114048,-0.001773165,2,6.263249,0.5601157,1.25,1196115.39,0
0,0.631762852576875,0.570916541772999,30.2593961799137,114997.5,-0.0211161173621171,4,5.91497227356747,0.107372995654129,1,29945.565,0
0,0.6528839,0.6879328,12.42762,60588,-0.01031337,4,6.310741,0.06657091,1.75,129682.395,0
0,0.4734305,0.5107261,23.60346,0,-0.01119709,2,5.900865,0.1130901,2,200431.62,0.619047619047619
0,0.7084379,0.4776492,18.77062,60588,-0.01000033,2,3.069368,0.08535698,1,185730.48,0.0769230769230769
0,0.5845635,0.5567274,34.20285,169290,-0.03075796,2,9.015778,0.1279337,1,166456.35,0
0,0.7655025,0.6144144,10.11122,0,-0.005648728,2,5.055612,0.157515,1,741726,1.78947368421053
0,0.4251741,0.5107261,37.68055,0,-0.03187864,4,5.23341,0.07568191,1.6,34183.8,0
0,0.6695705,0.5107261,12.48743,28512,-0.01048483,1,14.22475,0.07075388,1.28571428571429,1908672.615,0.228346456692913
0,0.05753934,0.5107261,18.43371,103356,-0.02474324,2,2.524144,0.08632677,1,148329.54,0
1,0.0568132,0.5107261,22.35075,31185,6.119418e-05,2,9.061834,-16.51413,1,49027.365,3.625
0,0.5216973,0.5442347,34.06402,137214,-0.3623832,4,3.116147,0.007608872,1.2,797602.32,0
0,0.6687329,0.2692858,9.496944,0,-0.003837149,2,9.308886,0.1738794,1,258287.94,0
0,0.5223466,0.5107261,20,0,-0.02219756,2,6.666667,0.08481597,1.66666666666667,828585.36,0
0,0.7700872,0.7597122,27.75996,171072,-0.001909082,2,4.992511,0.6823557,1.28571428571429,2498528.79,0
1,0.376181,0.6195277,14.78197,0,-0.008883393,2,5.173688,0.09911842,1,18895.68,0
0,0.5155393,0.4848515,13.64714,61299,-0.005996109,3,12.0511,0.2542449,2.08333333333333,1048262.985,0
0,0.5972495,0.6279908,33.95859,102465,9.297533e-05,2,6.162189,-15.73984,1.35714285714286,1320809.265,0.0857142857142857
0,0.6727943,0.6690567,22.58527,116986.5,-0.004554401,2,5.33523,0.3299401,1.09090909090909,2140596.36,0.237410071942446
0,0.5355749,0.4311918,34.20414,178200,-0.004937087,4,3.997145,0.477398,1,288022.77,0
0,0.5076276,0.5107261,8.734568,8910,-0.02200143,2,7.716049,0.02047447,1,20799.315,4.71428571428571
0,0.2954011,0.3280632,27.07471,107811,-0.06340682,2,5.603287,0.02794686,1.75,2816328.015,0
0,0.4646355,0.7700871,23.53633,0,6.444021e-05,2,4.903403,-15.71816,1.5,481933.44,0.694444444444444
0,0.200572,0.3170318,14.86566,71280,4.070073e-05,2,4.967261,-21.49879,1.66666666666667,205391.745,0
0,0.6582117,0.5107261,34.01893,136323,-0.01455667,2,3.15516,0.1332535,1.375,886942.98,1.15789473684211
0,0.7700679,0.7076993,30.26109,76032,-0.004847203,4,12.49219,0.2679169,1,174876.975,0
0,0.5558419,0.1153867,20,0,-0.2898551,3,20,0.005323253,1.5,3700147.905,0.294117647058824
0,0.5900068,0.5107261,8.818342,0,-0.004467245,2,8.818342,0.1944061,2.33333333333333,206298.135,0.0714285714285714
0,0.5471283,0.2580842,20,0,5.475807e-05,2,6.545455,-16.3084,1,60438.96,0
1,0.4897365,0.4902575,13.71148,115830,-0.04394704,2,4.681283,0.02349221,1.28571428571429,717604.425,29.2826086956522
0,0.5756524,0.6577838,24.31209,89100,-0.04191739,2,11.14594,0.07041399,1.39252969782729,679776.994205205,1.0670441535606
0,0.510917538485177,0.579727422792116,34.1036331149494,196020,-0.0846243997889563,3,2.97796307325789,0.0442759833003735,2.125,185303.7,0
0,0.7032256,0.6263043,17.85179,53460,-0.003297947,2,2.426114,0.3089612,1,297453.87,0.533333333333333
0,0.3892815,0.3689687,20,0,-0.02478315,2,6.181818,0.06045397,1.33333333333333,97878.87,0.0714285714285714
0,0.4808989,0.5107261,34.05861,133947,9.324918e-05,2,3.336718,-22.00922,1.42857142857143,3190107.195,1.2037037037037
0,0.6008945,0.6658549,34.02162,138105,-0.01609348,2,5.862953,0.09020696,1,35186.85,0.857142857142857
0,0.7091691,0.3876253,37.67492,0,-0.008516031,2,6.458558,0.2837352,1,274390.2,0
0,0.4822092,0.4740513,16.28608,77697,-0.04144041,4,5.804205,0.02450736,1,120494.205,0
0,0.4040593,0.3392877,30.8191,111375,-0.01691498,2,10.29018,0.1367047,2,1098585.54,0.08
0,0.4987773,0.3092754,12.33096,23166,-0.004391367,2,19.79414,0.1796085,1.83333333333333,508522.77,0
0,0.2803721,0.5107261,20,0,-0.01904762,2,12.5,0.125433,1,504711.045,0
0,0.3176121,0.2188591,18.27334,44550,-0.0162864,2,9.151922,0.05822522,1.75,81745.56,0
0,0.5416286,0.1008037,10.19578,22572,-0.002404665,4,21.33207,0.2524862,2,382554.585,2.09090909090909
0,0.5959338,0.5107261,28.22814,0,-0.01058026,2,3.618992,0.1407693,2,457138.8,0
0,0.7321559,0.5406545,17.28395,0,-0.01935493,4,13.71742,0.06354515,1.66666666666667,1516199.94,0
0,0.7184381,0.3774042,23.53539,153432,-0.07197366,2,5.118614,0.02835096,1,944037.18,0
0,0.5603559,0.563835,23.48074,142560,-0.1262405,2,7.132668,0.01279582,1,2462009.22,0.0571428571428571
0,0.6007634,0.6023863,34.02162,138105,-0.03681993,4,6.412605,0.06182256,1.2,3984613.2,0.266272189349112
0,0.6693866,0.832785,12.92597,0,-0.00750637,2,11.75088,0.1259969,1.2,766617.03,0.402985074626866
0,0.4722259,0.5107261,13.68738,0,-0.054315,2,7.528059,0.01243401,1.33333333333333,468819.81,0.666666666666667
0,0.1360976,0.6463299,16.29372,0,4.461063e-05,2,5.105366,-17.30845,1.6,1355598.63,0.218181818181818
0,0.1975042,0.1229554,19.5848,0,-0.02188246,4,12.40371,0.04952961,1,101569.815,0
0,0.03183035,0.5442347,19.58797,44550,-0.01059955,2,8.175278,0.1952663,1.5,148013.055,0.15
0,0.2325003,0.5691488,34.10363,196020,-0.03304616,2,3.772087,0.06223616,2.42857142857143,631777.365,0.173913043478261
0,0.6781057,0.7636399,17.85877,69021,4.88956e-05,2,3.446917,-15.91057,1.16666666666667,1120216.05,0
0,0.6401968,0.3962196,33.9331,93555,-0.0333331,4,6.743998,0.06776727,3,679776.994205205,1.0670441535606
0,0.3862964,0.4294237,14.8368,0,-0.007829443,2,5.341246,0.1537775,1.5,34999.38,0.428571428571429
0,0.6355446,0.1664055,10.68909,11583,-0.005912106,2,10.29513,0.1567404,2.2,116530.65,0.5
0,0.6231038,0.1253079,19.51185,50373,-0.02791395,2,7.598784,0.06983017,1.39252969782729,679776.994205205,1.0670441535606
0,0.403517086098173,0.510726079377862,15.2669002473207,31837.5,-0.00275327326371879,2,6.18301731244847,0.342030594621268,2.07692307692308,428480.64,0
0,0.638028,0.5107261,20,0,-0.1041667,2,8.602,0.02283539,1,72737.73,0
0,0.748657,0.5280928,10.11058,23998.5,-0.003122478,2,5.705049,0.1791425,1.75,1814574.015,0.971428571428571
0,0.6956128,0.08011638,27.75191,219186,-0.006209871,2,7.110042,0.2681507,1.5,137433.015,0
0,0.680321184506777,0.331250864590902,30.6514400535834,107158.5,-0.0165862770852724,4,4.01875418620228,0.0861618798955614,1.39252969782729,679776.994205205,1.0670441535606
1,0.5699108,0.5107261,22.55471,0,6.175262e-05,2,4.46628,-15.88842,1,207247.32,0.0476190476190476
1,0.2821315,0.5107261,34.03291,146124,-0.1473286,2,10.39321,0.01591567,1.125,3047211.045,0.908396946564885
0,0.6284602,0.2567056,20.78781,80190,-0.01298427,4,9.525579,0.08327265,2.375,502141.95,0
0,0.7783659,0.6940926,14.0609,22275,3.849739e-05,2,1.944729,-15.92583,1,91621.935,0
0,0.3856796,0.5902333,25.10198,0,-0.003728755,2,9.256354,0.4351648,1.4,2499126.66,0.0112359550561798
0,0.7042742,0.5709165,28.71483,171072,-0.005408708,2,3.605612,0.2485487,1.88888888888889,3775244.535,0.362962962962963
0,0.6693866,0.3264752,20.78781,80190,5.691502e-05,2,9.909575,-17.41907,1.4,4098053.115,1.35526315789474
0,0.62728,0.4365065,36.23626,0,9.921138e-05,2,2.415751,-18.53555,1,54008.505,0
0,0.3016793,0.5107261,17.84566,48114,-0.02311614,4,6.124449,0.03578381,1.625,2389625.055,0.1
0,0.3608097,0.4578996,15.17553,19008,-0.08072093,2,10.4734,0.01665633,2,169330.995,0
0,0.537701,0.6479769,17.28851,28512,-0.004334045,2,6.515507,0.243395,1.4,700297.695,0.16
0,0.5989158,0.7394118,30.77263,89991,8.42525e-05,2,7.629705,-17.5311,1,329432.355,0.113207547169811
0,0.6340542,0.5280928,12.57778,29700,-0.009372413,4,15.55556,0.08372848,1.66666666666667,713860.65,72.0759493670886
0,0.5519623,0.5107261,17.82964,37777.5,-0.06322569,4,4.67581,0.02591912,1.5,143689.32,0
0,0.7974209,0.5107261,20,0,-0.003167063,4,26.66667,0.2911614,1.39252969782729,679776.994205205,1.0670441535606
0,0.5601242,0.4436153,16.15706,42768,-0.00567711,2,18.40491,0.1644516,1.75,4232140.65,0.0673076923076923
0,0.7153581,0.8667312,10.1843,19602,-0.002314613,1,5.452563,0.2570844,1,308570.58,0.126666666666667
0,0.3632643,0.5107261,10.26566,21384,-0.04295253,2,5.417118,0.02413898,1,131175.54,0
1,0.5368855,0.4170997,20,0,-0.00684697,2,7.142857,0.1716317,1,513398.385,2.34782608695652
0,0.5352703,0.7463002,20.70393,0,-0.01135707,2,4.830918,0.1500659,1,100375.2,0
0,0.3065941,0.6212263,9.285714,10395,-0.008004926,3,6.222001,0.1417227,2,81004.275,0
0,0.4221787,0.5709165,13.69704,52272,-0.03681999,2,4.505012,0.01818271,1.77777777777778,300130.245,0.877551020408163
1,0.4400088,0.2009261,36.25846,171072,-0.01601522,2,6.076565,0.1308292,1.75,3886808.715,0.844036697247706
0,0.5320213,0.6561584,10.15419,0,2.78012e-05,4,15.04325,-14.7561,1.625,336686.85,21.4761904761905
0,0.6474127,0.5107261,10.21292,29700,2.796199e-05,2,5.413208,-14.64663,1,156064.86,0
0,0.5774889,0.5107261,34.19973,0,-0.05205438,3,9.746922,0.07791746,1,142505.19,0
0,0.4888349,0.7597122,27.22323,0,-0.009743461,2,6.805808,0.1384539,1.625,674947.26,0
0,0.6149092,0.5107261,20,0,-0.003767898,2,6.666667,0.3300995,1.25,206438.805,0
0,0.5605283,0.4135968,20.66911,118147.5,-0.007700861,2,7.335448,0.1321777,1.33333333333333,826375.815,0.276595744680851
0,0.6608731,0.262249,10.02657,17820,2.745178e-05,2,7.085917,-14.71212,2,754102.08,1.95454545454545
0,0.6643782,0.7503751,34.19973,0,-0.01156568,2,6.839945,0.1838359,1,21023.28,0
0,0.2252641,0.6832688,16.28247,74133,-0.007835645,2,4.730369,0.1781703,1.4,1041001.74,0.423076923076923
0,0.3057348,0.7267112,33.93102,89991,-0.1134817,2,5.608525,0.01742627,1.16666666666667,1504737,0
0,0.6739438,0.3506958,16.54807,0,-0.01095899,2,4.964422,0.07896664,2,524956.5,0
0,0.0429583982251094,0.510726079377862,9.37086092715232,8910,-0.00412268408585672,2,11.037527593819,0.127603435693033,2,125486.325,0.0833333333333333
0,0.6945097,0.4101026,19.52934,0,-0.08454261,2,4.589396,0.017053,1,46541.07,0
0,0.7502502,0.5814837,30.82296,196020,-0.2186026,2,7.025291,0.007297381,1,874726.965,0.0163934426229508
0,0.3304619,0.7517237,23.41778,92664,-0.006384347,4,6.29275,0.2507863,1,279437.31,0
0,0.6556095,0.5107261,21.45002,0,-0.002340939,2,10.72501,0.4656942,1,188672.085,0
0,0.5267804,0.6006575,32.98988,66528,-0.2518312,2,6.442802,0.01130577,1.39252969782729,679776.994205205,1.0670441535606
0,0.3998488,0.6144144,27.83995,152541,7.62231e-05,2,8.891523,-16.15476,1.5,795969,48.275
0,0.6256937,0.5107261,16.27701,0,-0.008593984,2,3.699319,0.1209451,1.54545454545455,3029237.055,0.0481927710843374
0,0.621459,0.5107261,16.72314,37422,-0.03311513,4,5.903188,0.05982703,1,263738.205,0
0,0.5185808,0.5424451,23.41779,53460,-0.005918067,2,6.469003,0.2404886,1.36363636363636,3387699.72,0
0,0.6511176,0.4471786,16.21979,26136,-0.02340518,2,8.002134,0.03573639,1.33333333333333,141518.97,5.17391304347826
0,0.3113048,0.5709165,14.90317,55242,-0.006539347,2,3.539071,0.1555419,1.33333333333333,196418.07,0.368421052631579
0,0.6336228,0.07298316,20,0,-0.2020202,4,6.666667,0.007590278,1.33333333333333,2334143.88,0.125
0,0.6785256,0.563835,17.34003,47520,4.747531e-05,2,3.136763,-17.70017,1,651353.67,0.131578947368421
0,0.593773,0.2379161,21.4682,56133,-0.02245628,2,12.7924,0.1070429,1,65345.175,0
0,0.4523986,0.8214433,26.26332,118800,-0.009015901,4,12.03163,0.2430944,1,63664.29,0
0,0.7237245,0.6940926,33.89831,0,9.281028e-05,2,3.85208,-16.79896,1,774374.805,0.0895522388059701
0,0.722231,0.4974689,34.02162,138105,-0.002845569,2,11.35947,0.5593189,1.66666666666667,472886.1,0
0,0.3573422,0.6658549,34.8932,133650,9.553422e-05,1,4.660194,-17.09219,1.8,370742.535,2.16393442622951
0,0.5265351,0.810618,20,0,-0.01048768,2,8.333333,0.08670941,1.83333333333333,458851.86,0.285714285714286
0,0.6486397,0.420611,20.78716,53995.5,-0.00409035,4,9.19794,0.3902926,1,630769.815,1.42307692307692
0,0.5673146,0.4543211,28.12346,168399,7.699932e-05,2,4.968327,-18.05899,1.71428571428571,2272567.275,3.58823529411765
0,0.6536962,0.5531647,13.69758,81081,-0.008860015,3,3.340385,0.07965377,1.6,123649.515,0
0,0.711639,0.8633634,9.285714,2970,2.542339e-05,2,10.45296,-16.34343,2.5,81389.25,0
0,0.3155446,0.4561097,25.66125,96228,-0.05471481,2,6.545022,0.04224084,1.69230769230769,478459.575,0
0,0.2814588,0.4740513,20,0,-0.02484472,4,15,0.07481413,1,84554.82,0.25
0,0.4007674,0.6738301,12.63066,106920,-0.036295,4,5.088319,0.03280852,1,601827.84,0
0,0.7516529,0.5107261,17.90906,53460,-0.007403498,4,5.531585,0.14877,1,424818.99,0
0,0.5202729,0.5107261,20.7134,80190,5.67113e-05,4,3.085658,-17.93396,1,210542.085,0.533333333333333
0,0.2349441,0.7530674,26.71897,85536,-0.003892624,2,10.82178,0.3453932,1.39252969782729,679776.994205205,1.0670441535606
0,0.2825879,0.3996756,34.20159,0,-0.02989649,2,4.530011,0.07337096,1.55555555555556,668312.73,0.032258064516129
0,0.7004158,0.5107261,37.90798,196020,0.0001037884,4,3.861856,-15.77383,1.39252969782729,679776.994205205,1.0670441535606
0,0.7306093,0.3807997,19.58797,44550,-0.007402859,4,9.810334,0.2004242,1.625,589069.98,0.325
1,0.2083971,0.5190973,25.11471,153963,-0.003724561,2,5.636979,0.3674459,1.84615384615385,2943875.43,0.355140186915888
0,0.627883,0.5334816,21.96713,53460,-0.009172079,2,6.321113,0.1427124,1.25,94312.17,0.0714285714285714
0,0.5790781,0.4294237,13.70918,71280,-0.00638825,2,8.266512,0.1179315,2.28571428571429,215129.655,0
0,0.7434327,0.5602843,23.51647,101664,-0.008070169,2,5.701977,0.1843954,1.75,977361.21,0
0,0.4861687,0.3001078,20.71875,160380,-0.002695648,4,4.799107,0.5206964,1,2579613.12,1.13698630136986
0,0.4595426,0.6722429,19.42929,75555,-0.005389539,2,9.743875,0.1896171,1.5,181004.04,0.0714285714285714
0,0.6236788,0.3656165,8.413426,35640,-0.003469454,2,5.327651,0.1947009,1.71428571428571,639972.54,0.0769230769230769
0,0.7148769,0.6910212,14.90313,0,-0.001960164,2,4.470939,0.4879974,2.4,609338.205,0
0,0.804284,0.7610264,31.75212,250479,-0.005028844,4,3.831021,0.3599362,1.33333333333333,724131.765,1.01030927835052
0,0.3800736,0.4650692,20,0,-0.00295421,2,15,0.4916485,1.57142857142857,190741.365,0
0,0.7123564,0.4866532,15.36218,59400,-0.08259235,2,12.15362,0.01525215,1,240328.44,0
0,0.7192337,0.3457848,19.53168,114138,-0.0104058,4,5.155606,0.08856698,1.55555555555556,4066850.115,0
0,0.1596792,0.5107261,9.345412,8910,-0.00407385,2,4.383402,0.2019544,1.4,373184.01,0.0333333333333333
1,0.1848318,0.1245195,18.34803,128749.5,-0.007857829,2,7.267442,0.1536589,1.5,589773.735,0.322033898305085
0,0.4469277,0.1830352,15.50868,0,-0.008507233,4,13.95782,0.1872625,2,292463.415,0.230769230769231
0,0.437817,0.5531647,14.60976,26730,-0.02804176,2,12.19512,0.02844663,2,347593.725,111.190476190476
0,0.528677,0.6940926,12.56847,26730,-0.01410602,4,7.401925,0.08498665,1,959962.005,0.974683544303797
0,0.760795,0.3842068,16.40051,38313,-0.0689097,2,5.412289,0.01282673,2,145559.88,0
0,0.5553614,0.4258929,34.01893,136323,9.314054e-05,4,4.639941,-15.96063,1,512612.775,0
0,0.6750096,0.5107261,31.76022,156816,8.695641e-05,2,3.319738,-15.66961,1.2,388706.4,0.179487179487179
0,0.6599855,0.6380435,9.677419,0,2.649584e-05,2,7.331378,-17.23576,1.8,1113631.785,3.40384615384615
0,0.5609753,0.5136938,36.36516,187110,-0.01216226,3,3.71471,0.1908226,1,106934.85,0
0,0.5516595,0.3825018,27.70547,101929.5,-0.005902316,2,5.017561,0.2356781,1.25,386149.05,0.724137931034483
0,0.2007754,0.5107261,30.88425,178200,8.455808e-05,2,1.54679,-15.94878,1,155481.21,1.29411764705882
0,0.7250691,0.7636399,37.78893,163053,0.0001034624,4,6.644518,-18.20571,2,311304.285,0
0,0.637123503174865,0.520897599048938,21.3257302921168,83637,-0.0478155387715624,4,9.40376150460184,0.0268286814244466,1,53259.84,0.2
0,0.6411885,0.5107261,9.466862,23760,-0.003043029,2,6.272214,0.1933139,1,129074.94,0
0,0.453558185591943,0.729566690706015,9.48563257524173,29938.5,-0.00599597507916671,2,2.72368241862999,0.153651903651904,1.5,481981.725,0.545454545454545
0,0.3177685,0.4632753,22.57527,54531,6.180891e-05,2,5.934718,-17.74058,1,462029.445,0
0,0.5155666,0.8027455,20,0,-0.00381898,2,7.333333,0.3070474,1.33333333333333,526667.49,0
0,0.6484304,0.1830352,18.29587,0,-0.003678301,2,10.45478,0.3724727,1,176120.64,0.580645161290323
0,0.5213535,0.375711,17.85179,53460,-0.006976079,2,2.756948,0.1183188,1,174584.655,0.86046511627907
0,0.566767,0.2525987,34.74982,178200,-0.01501072,2,14.50326,0.1030079,1.39252969782729,679776.994205205,1.0670441535606
0,0.6496955,0.4153471,22.5334,54171,-0.0187622,4,10.23803,0.09788899,1.42857142857143,868451.895,0
1,0.1181666,0.1614631,27.72498,117612,-0.05740161,2,4.35161,0.05440415,1.5,19395.54,0
0,0.5070373,0.6041126,18.38202,160380,-0.01726011,2,2.772552,0.09181826,1,51409.935,0
0,0.6760689,0.4400578,17.8328,100980,-0.04939834,4,5.097582,0.02160383,1.66666666666667,209182.41,0.423076923076923
0,0.6989823,0.7463002,37.90751,0,-0.01115583,4,3.380402,0.180687,1,767799.81,0
0,0.6625325,0.2301589,13.29044,44550,-0.07910974,4,13.31262,0.008516678,1,251634.33,0
0,0.668824969427877,0.694092642526666,36.3691560412872,133650,-0.0132928201905289,2,7.083586318559,0.210964607911173,1,183659.085,0
0,0.4893977,0.7544062,17.97529,15147,4.92146e-05,2,8.826125,-16.05817,2.05263157894737,500020.515,1
0,0.524474,0.5726825,22.70319,0,6.215915e-05,2,4.237929,-16.06876,1.77777777777778,1842722.145,0
0,0.01917513,0.5107261,20,0,-0.008849558,4,14.28571,0.144677,1.25,544947.66,0
1,0.3691721,0.58499,22.60398,0,-0.1699547,4,7.534659,0.006405934,1,266354.46,0
0,0.7620107,0.8537314,34.06671,0,9.327137e-05,2,4.258339,-17.26591,1,399023.325,0
0,0.6590574,0.3556387,30.89174,146362.5,-0.02349182,4,6.864162,0.07474139,2,62326.98,0
0,0.6048891,0.5726825,10.01037,17820,-0.004052781,4,13.82648,0.1492087,1.28571428571429,435350.07,0
1,0.7478001,0.1139224,20.70584,130441.5,-0.01522488,4,10.28524,0.06008129,2.3,2163622.5,0.292307692307692
0,0.5111416,0.7407991,18.9179,0,5.179537e-05,2,15.13432,-18.63865,2,207924.57,1.7
0,0.62944,0.6626378,10.05865,29700,-0.003660351,3,6.220011,0.2146707,1.63636363636364,717905.745,0
0,0.6028804,0.8528285,20.33231,38493,5.56679e-05,2,7.04441,-15.43259,1.66666666666667,244239.255,1.14285714285714
1,0.5066,0.2881296,13.80138,0,-0.02412829,2,13.50135,0.03770351,1.47619047619048,2128655.61,0.346153846153846
0,0.7065599,0.5107261,20,0,-0.008988764,2,5.5,0.136069,2.33333333333333,20798.46,0
0,0.7624506,0.5107261,9.424361,5346,-0.01176574,2,8.840864,0.03893453,2.33333333333333,682612.65,0
0,0.09652228,0.6263043,17.84855,49896,-0.002628266,2,4.134672,0.427295,1.33333333333333,472366.395,0.310344827586207
0,0.645013008859576,0.141991542773913,17.2819250751982,59400,-0.00343031462389802,4,14.2193054416188,0.207393380536802,1.875,147549.825,0
0,0.4064205,0.6144144,12.65663,0,-0.01317027,2,5.06265,0.07263794,2,71992.35,0
0,2.275598e-05,0.5107261,12.58463,59400,-0.01549831,2,5.973716,0.102087,1.33333333333333,340049.025,2.95652173913043
0,0.2698846,0.5107261,34.05879,295812,-0.2769007,2,3.674309,0.008282271,1.33333333333333,261749.295,0
0,0.5768592,0.5107261,12.65747,17820,-0.002675433,2,11.18151,0.3824885,2.14285714285714,179784.135,0
0,0.267517,0.4614824,19.5227,149688,-0.08237428,4,3.943662,0.0209401,1.66666666666667,2824324.2,1.30851063829787
0,0.713180165432975,0.488455184443749,30.0474308300395,74844,-0.0206086631207404,2,6.17588932806324,0.0973362707790907,1.2,348992.37,0.867469879518072
1,0.5147746,0.2288834,20.47503,190080,-0.1271741,2,3.598676,0.01447061,1,50897.205,2.9
0,0.5002643,0.1614631,34.66068,187110,-0.00717761,4,8.276188,0.2947388,1.39252969782729,679776.994205205,1.0670441535606
0,0.4669046,0.2650494,23.50958,95427,-0.01366042,2,5.802969,0.1114132,1.33333333333333,5549936.67,0.0402684563758389
0,0.2575265,0.6430256,23.34373,44550,-0.003854008,2,5.845674,0.3648575,1,177556.455,6.30769230769231
0,0.69058,0.3392877,15.61464,83160,4.275137e-05,2,6.789594,-16.02576,1,84974.805,0
1,0.5547349,0.5531647,19.47806,0,5.332905e-05,4,7.999244,-17.36524,2.38888888888889,969669.81,0.156626506024096
0,0.265456697409176,0.667457741921472,9.99167360532889,0,2.73562357261574e-05,2,10.4079933388843,-17.0339986941517,1.83333333333333,161400.87,0.0606060606060606
0,0.6988764,0.5585066,18.36885,0,-0.01047255,2,7.347539,0.1178843,1,178983.45,0.421052631578947
0,0.4826515,0.4632753,34.01617,134541,-0.003843201,4,10.15419,0.3780217,1.5,1834158.015,1.67924528301887
1,0.5719464,0.19862,25.70511,237006,-0.05504306,2,4.153399,0.0541952,1.5,180758.475,0.0625
0,0.179309,0.6430256,20,0,-0.002338908,2,21,0.4323491,1,116358.615,0
0,0.04979363,0.375711,20,0,-0.03120125,2,7.5,0.0582198,1,112582.305,0
0,0.581927,0.7958031,21.45404,85536,5.87391e-05,2,2.558551,-16.53282,1,64580.04,0.333333333333333
0,0.5406567,0.2067787,30.86675,267300,-0.03543828,4,7.370283,0.05471793,1,239829.39,0.653846153846154
0,0.4539918,0.6430256,16.43513,89100,-0.006365271,2,8.241111,0.2158502,1,154777.725,0.294117647058824
0,0.5897846,0.4258929,18.43318,0,-0.00865814,2,9.874918,0.1406023,2.45,1571239.215,0.132743362831858
0,0.7307642,0.5107261,13.96596,44550,-0.008998685,2,4.663092,0.1193387,1,138570.255,0
0,0.4304038,0.6594055,20,0,-0.01919386,4,33.33333,0.05373904,1,295938.18,0
0,0.5104257,0.5673792,20.66116,0,-0.04207975,2,6.198347,0.03123608,2,509240.88,0.222222222222222
0,0.5617722,0.6058363,20.78781,80190,5.691502e-05,2,2.229654,-18.00468,2.33333333333333,28163.07,0
0,0.3737979,0.5107261,27.84227,285120,-0.07820861,2,2.642986,0.02244641,1,72307.575,0
0,0.7215066,0.5762088,26.91188,105066,-0.03569215,2,2.863477,0.03641105,1.39252969782729,679776.994205205,1.0670441535606
0,0.6754364,0.6380435,18.34944,71280,-0.006527726,4,6.494535,0.2672815,1.5,2356116.525,0.028169014084507
0,0.3836248,0.7862666,19.52972,156816,-0.02770173,2,3.508069,0.0452097,1.4,644677.83,0
0,0.6662188,0.466864,16.29372,0,-0.00859827,2,6.517489,0.157131,1.6,1310426.91,0.672131147540984
0,0.1482583,0.6848277,30.99814,0,-0.0385549,2,18.59888,0.06719037,1,170644.635,2.9
0,0.6852091,0.6832688,37.78751,0,-0.01068349,4,2.519168,0.2723493,1.39252969782729,679776.994205205,1.0670441535606
0,0.5930185,0.06779391,20,0,-0.04784689,2,8.333333,0.03177499,2.33333333333333,21819.6,0
0,0.0648742,0.5107261,21.29006,110245.5,-0.02194852,3,9.806452,0.08697212,1.11111111111111,1087523.685,2.30927835051546
0,0.6526212,0.5884878,17.28433,50373,-0.1004903,2,10.77006,0.008937851,1,882102.24,0.0784313725490196
0,0.3631733,0.7662337,23.44116,0,-0.01855991,2,11.72058,0.07962426,1,202270.815,0.238095238095238
0,0.5691816,0.4884552,15.54865,0,-0.005290454,2,3.331853,0.1601984,1.33333333333333,95506.155,0
0,0.4606616,0.6347055,28.70676,149688,-0.00611954,2,3.220733,0.3043732,1,108725.175,0.636363636363636
0,0.5123764,0.6058363,20.72175,152896.5,-0.06455374,2,3.817627,0.01990081,1,48464.955,0.307692307692308
0,0.7606557,0.7726311,34.08277,281911.5,-0.008779694,2,4.250797,0.1737768,1,1609740.72,0.0617283950617284
0,0.5816131,0.5709165,22.05537,0,-0.03540188,4,8.212107,0.05367913,1,281137.185,2.67272727272727
0,0.4295249,0.6863823,30.86873,0,-0.009198073,2,3.674849,0.245573,1.4,901793.07,0
0,0.4020915,0.7136314,15.61456,71280,-0.005492281,2,2.025609,0.2171887,1.5,407836.125,0.275862068965517
1,0.4538183,0.7091891,9.523731,18297,-0.002237193,2,5.286654,0.2217996,1,1016125.875,8.63888888888889
1,0.3919257,0.1528662,20.31694,0,-0.04967468,2,12.19017,0.02655672,1,826367.445,1.01785714285714
0,0.7556035,0.5107261,17.26303,0,-0.004478087,4,10.98556,0.2301218,1,209093.31,0
0,0.1699036,0.5388627,22.45458,36351,-0.0164382,2,7.601672,0.06460156,2.11111111111111,679249.71,0
0,0.4837545,0.5549468,20.54596,74844,-0.006642729,4,17.90688,0.219845,1,2458609.83,0.288888888888889
0,0.3773672,0.5107261,20.55921,0,-0.01228149,2,6.167763,0.08878753,1,28907.685,3.875
0,0.5664663,0.4418358,13.69034,85833,-0.01030899,2,4.86714,0.15908,1,46310.085,1
0,0.6871727,0.5107261,34.06312,178200,9.326153e-05,4,3.554165,-18.54402,1,176536.62,0
